views,likes,dislikes,comments,engagement_rate,sentiment_score,like_to_view_ratio,comment_to_view_ratio,like_to_comment_ratio
94694,136,11,31,0.0017635753057215875,-0.4111022158608286,0.001436189872749353,0.000327366809229632,4.25
211683,2279,545,1838,0.019448892920073884,-0.22980454279614948,0.010766047504771262,0.008682753538292927,1.2392604676454595
210393,8996,290,4043,0.06197449534917987,0.7022733430337138,0.042757873323383745,0.01921632746180975,2.224530168150346
63780,831,12,301,0.017748510504860458,-0.36615598968744467,0.01302895846725514,0.004719273764914316,2.751655629139073
18438,563,16,29,0.032107603861590193,-0.661014506627815,0.030533109170779327,0.0015727534031129671,18.766666666666666
1099318,26813,1047,3827,0.027871825986657182,0.11360252491670031,0.0243905545160231,0.0034812461169141987,7.004440961337513
71661,6310,18,300,0.09223985152314369,0.8723095483215619,0.0880522452624822,0.004186319109151294,20.963455149501662
935879,5715,514,3442,0.00978438451979369,0.392059593349946,0.0061065521220669315,0.0036778219429841434,1.6598896311356375
131153,7129,78,265,0.05637690331139966,0.14012234017872993,0.0543559479695625,0.002020525489119661,26.80075187969925
84149,276,128,172,0.005323889766960986,-0.8056470124584629,0.003279857397504456,0.002043969102792632,1.5953757225433527
34138,4303,29,1399,0.1670279453980901,0.23001445339833948,0.1260435279299335,0.04097952488356425,3.0735714285714284
144937,5246,171,280,0.03812691031275658,0.9801077002085266,0.03619478673639763,0.0019318605196704797,18.669039145907472
306550,16612,160,1311,0.05846680802479204,-0.7198319695269519,0.054190004273350925,0.004276613026869917,12.661585365853659
328325,19970,104,3336,0.07098454275489226,0.036659304727473474,0.06082369352411932,0.010160633029367153,5.984417141144741
2472569,17959,2863,2690,0.008351233069734353,0.7547461438559109,0.007263292849140773,0.0010879368430418551,6.67372723894463
341074,10915,1915,1313,0.035851457454980445,0.4815372355084089,0.03200175914388331,0.0038495931979769847,8.30669710806697
113963,11576,155,635,0.10714881145634987,0.39403148199053595,0.10157593626057351,0.005571934997016602,18.20125786163522
21544,83,74,62,0.006730412179725214,0.40496816797421853,0.0038524019494082153,0.0028776978417266188,1.3174603174603174
93322,398,43,497,0.00959045026896123,-0.28101769756048967,0.004264757883908576,0.005325589618850659,0.7991967871485943
68084,2530,88,117,0.03887844427471947,-0.4128163114710133,0.03715943306161416,0.0017184401850627892,21.440677966101696
279092,8339,315,2371,0.03837444283605406,0.6187223109570272,0.029878929245806953,0.008495376093273568,3.5155986509274872
692631,9086,1406,4582,0.01973345114498196,0.6202267893583615,0.013118077131868005,0.006615345522586308,1.9825441850316388
155285,4719,64,207,0.03172231702997714,0.7341446371602074,0.0303890885205363,0.001333024226266373,22.6875
93829,2229,36,469,0.02875443626171013,0.8264811051129426,0.023755728445060215,0.004998401364169242,4.742553191489361
31639,586,42,67,0.02063908467397832,0.022684797721875594,0.01852085967130215,0.002117572692793932,8.617647058823529
37524,126,77,45,0.004557083466581388,0.0030325893743992083,0.003357761492338441,0.0011992005329780147,2.739130434782609
358358,9211,731,1385,0.02956819716596253,0.5965903579335503,0.025703275207264224,0.003864839448709255,6.645743145743146
158173,6587,68,611,0.045507134593135365,0.2999278615555303,0.04164401229026262,0.003862834599871028,10.763071895424837
45200,930,67,116,0.023141592920353983,0.4039337545154067,0.020574766044999006,0.00256631490453751,7.948717948717949
286577,9606,248,1196,0.03769318542660437,0.5915853388722021,0.03351967003747671,0.004173383860589438,8.025062656641603
315177,4212,171,259,0.014185679792624462,0.7800106836351326,0.013363876920343425,0.0008217578638102913,16.2
225044,2265,775,868,0.013921721974369456,-0.3240096862969284,0.010064653735919483,0.0038570063765024773,2.6064441887226697
399491,6240,326,287,0.016338290474628966,-0.24883409472011198,0.01561983719323541,0.0007184123837273337,21.666666666666668
231104,12862,347,1824,0.06354714760454168,-0.812036120318262,0.055654356244996865,0.007892516388654508,7.047671232876712
5813,33,3,0,0.005676931016686737,0.15656028199234795,0.005675954592363261,0.0,33.0
18317,1322,34,196,0.08287383305126385,-0.9281154524065158,0.07216945081340757,0.010699858063107326,6.710659898477157
246134,5847,337,544,0.02596553097093453,-0.06880396373507969,0.023755256261807543,0.002210169216080606,10.728440366972476
32483,23,10,135,0.004864082750977434,0.08528926941515325,0.0007080408816648196,0.004155892131510898,0.16911764705882354
113462,4566,142,757,0.04691438543300841,-0.4269174957434312,0.04024219349038894,0.00667177846522655,6.0237467018469655
311621,2425,145,465,0.009274086149521374,0.1816665211380215,0.007781863924883352,0.0014921924639467047,5.203862660944206
94229,217,177,0,0.002302900380986745,-0.9389995001219011,0.0023028759418444234,0.0,217.0
571588,386,47,113,0.0008730064312056936,-0.9253036225015712,0.0006753104066033461,0.0001976944972698915,3.3859649122807016
272604,9576,260,1619,0.04106689557013103,0.6452011213193165,0.03512774894077511,0.005938995983199134,5.911111111111111
42336,4293,89,428,0.11151266061980347,-0.2796187171774742,0.10140066608403997,0.010109360606561637,10.006993006993007
13750,305,10,39,0.025018181818181818,-0.7458789746962304,0.022180205075994473,0.002836157370373064,7.625
6684,18,57,54,0.010771992818671455,0.04448652010960874,0.002692595362752431,0.008077786088257292,0.32727272727272727
128523,4170,148,307,0.03483423200516639,0.5399871061972217,0.032445302044754286,0.0023886589275154834,13.53896103896104
102639,3218,1085,475,0.03598047525794289,-0.5683579450063136,0.0313522992985191,0.004627825409197194,6.760504201680672
20539417,840642,47715,124236,0.046976893258460065,0.2457809516380005,0.04092822883296888,0.006048662138333228,6.766438339625071
238413,732,92,618,0.005662442903700721,-0.829305070012464,0.00307028949642219,0.0025921296568154556,1.1825525040387723
41029,296,32,33,0.00801871846742548,-0.8966365576627846,0.007214233487691932,0.0008042895442359249,8.705882352941176
805124,44513,1756,3929,0.060167129535326234,0.06270926313629599,0.05528706722558609,0.00487998757956839,11.3264631043257
55140,136,14,46,0.003300689154878491,0.08127024322021303,0.0024664043089534103,0.0008342249868518888,2.893617021276596
120817,2896,210,594,0.028886663300694438,0.2748598029964131,0.02396993825423364,0.00491648595407969,4.867226890756302
58469,828,253,271,0.018796285210966494,0.4521826674453231,0.014161108260646486,0.004634855481443476,3.0441176470588234
360223,15873,16033,7803,0.06572595309016914,0.9517041589250692,0.04406424891178822,0.02166152171981878,2.03395694515633
1775997,37124,1980,2695,0.022420645980820914,0.03260069660239062,0.020903176692766545,0.0015174566638025493,13.770029673590505
6685,11,35,18,0.004338070306656694,-0.35408705411750807,0.001645228836374514,0.0026921926413401138,0.5789473684210527
200060,4548,52,258,0.024022793162051383,0.5903723895374073,0.022733066414743503,0.0012896066699656604,17.55984555984556
346924,4657,1838,734,0.015539426502634584,-0.45833549747585156,0.013423650644952078,0.0021157310657923182,6.336054421768708
12987863,216319,17751,12133,0.01758965273963854,-0.12205715858872779,0.016655471600256978,0.0009341797850670441,17.827509477501238
1981757,103407,1419,12354,0.05841331707166923,-0.8430872373154681,0.05217942856796844,0.006233859028196178,8.369647915823553
1015189,2133,2483,1465,0.003544167637750212,-0.949298513169085,0.002101084526049311,0.0014430796205636383,1.4549795361527966
3653,47,3,25,0.019709827539009035,0.9252968293558501,0.012862616310892173,0.006841817186644773,1.8076923076923077
2255529,48000,2970,8507,0.025052659486976225,0.6719602410244117,0.021281029292450113,0.0037716190873098563,5.6417489421720735
1155622,16060,883,1018,0.01477818871568731,0.39194841218739596,0.013897265803813182,0.0008809101238033511,15.76054955839058
9892,250,7,19,0.027193691872219976,-0.18209411117146024,0.025270393207318307,0.0019205498837561912,12.5
5626588,408618,6121,28196,0.07763390530815478,-0.6534113598583084,0.07262268489843492,0.005011206612034396,14.49154165336738
85643,170,45,0,0.0019849841785084597,-0.6871259146578279,0.001984961001354444,0.0,170.0
212310,7589,227,463,0.03792567472092695,-0.49951420367080934,0.0357447329624937,0.002180763125791881,16.35560344827586
180284,6073,125,512,0.03652570388941892,0.09845332941224094,0.03368555342929251,0.002839947860332252,11.838206627680313
301423,8409,349,952,0.03105602425826828,0.42919184540012467,0.027897579489357185,0.0031583417378841763,8.823714585519413
835573,27068,2021,5165,0.038575923348408814,0.32039475343546253,0.0323944976746524,0.006181379506782164,5.239643825009678
3686343,130373,3628,6694,0.037182378308258345,-0.4401322061081143,0.0353664769213074,0.0018158913004320812,19.473188946975355
297840,10429,378,990,0.03833937684662906,0.9097305613263882,0.03501532696975903,0.003323921152561266,10.523713420787084
2922523,119348,1161,6736,0.04314217544224631,0.475793833391537,0.04083730364575278,0.002304857034535901,17.715303547573104
595415,8795,450,1022,0.016487659867487382,0.10870810502280137,0.014771185188170959,0.0017164469883241297,8.597262952101662
3643894,125205,8702,5687,0.03592091317694752,0.22344149246870448,0.034360210708596156,0.001560692610517043,22.012130801687764
9833,73,21,62,0.013729278958608766,-0.16079987514442018,0.0074232255440309135,0.006304657311368721,1.1587301587301588
7563254,58209,10859,7120,0.008637684256009383,-0.5045380209976851,0.007696289494404195,0.0009413936195460817,8.17427327622525
54341,487,67,64,0.010139673542997,-0.2880546426974768,0.008961760700747121,0.0011777262522542416,7.492307692307692
357078,19783,610,1732,0.06025294193425526,0.5156922209287382,0.055402305932300694,0.0048504672635467224,11.415464512406231
1888789,44007,1997,1794,0.024248870572626164,-0.9712130227404883,0.023299043302855267,0.0009498144314614118,24.516434540389973
168446,374,48,191,0.0033541906605084122,-0.7678547189861675,0.002220282937659917,0.0011338878104092088,1.9479166666666667
263656,2556,5584,2377,0.018709985738993233,-0.9079947159564945,0.009694413575213251,0.009015501200423277,1.0748528174936922
515525,24115,1249,1860,0.050385529314776197,-0.9185423953620597,0.04677746612198027,0.0036079654566404024,12.958087049973132
39082222,1721383,23137,90352,0.04635701112388134,0.7109211680220144,0.04404516600808506,0.00231184392965569,19.051752570473585
1080230,2540,887,1040,0.003314109032335706,0.40731571876004735,0.0023513489244430127,0.0009627570399294225,2.4399615754082613
873362,36365,594,2630,0.04464929777114186,-0.05165234182534961,0.04163789855993442,0.0030113480877939644,13.821740782972254
366892,9052,2993,3088,0.03308875636427069,-0.804331678697997,0.024672043347788046,0.008416622830089426,2.9303981871155713
48372,382,11,29,0.00849665095509799,-0.016768249766335286,0.0078969673164782,0.0005995079899944184,12.733333333333333
216766,7108,95,319,0.03426275338383326,-0.05305645843886864,0.03279096910507596,0.00147162621616759,22.2125
81086,3085,150,250,0.041129171496929184,-0.6535962601799696,0.03804555600774477,0.003083108266429884,12.290836653386455
3931,17,0,2,0.004833375731366065,-0.13229670152405393,0.0043234994913530014,0.000508646998982706,5.666666666666667
1072970,102199,1469,8943,0.10358351118857004,-0.20299053120525312,0.09524861342944031,0.008334801220163453,11.426542933810376
56372,2332,191,261,0.04599801319804158,0.23170019610443293,0.04136732123534316,0.004629876004470225,8.900763358778626
69786,453,26,19,0.006763534233227295,0.2701873017352876,0.0064911803057876106,0.0002722570106180234,22.65
204298,9321,386,993,0.05048507572271877,-0.909391980455911,0.0456243055521564,0.004860523056892104,9.377263581488934
101233,3128,51,93,0.03181768790809321,-0.25077477074705756,0.030898709919592232,0.0009186636900646028,33.276595744680854
1126501,48219,444,1083,0.04376560695463209,0.25171983142847276,0.04280418499035066,0.0009613831133899451,44.48247232472325
2498463,75023,1925,3483,0.03142171807227083,0.006272517160175406,0.030027648987537944,0.001394056508318711,21.53358208955224
224608,14843,180,1004,0.07055403191337797,0.7129796823766446,0.0660837277223976,0.004469990071635598,14.769154228855722
45965,2284,35,17,0.05005982813009899,0.31738726323789,0.049688900491667756,0.0003698385763390332,126.88888888888889
317304,17023,84,939,0.05660817386481103,-0.6741311458371406,0.053648697625313185,0.002959297836466491,18.109574468085107
1996082,18992,1049,1322,0.010176936618836301,-0.8588625051991403,0.009514634411494912,0.0006622971088877566,14.35525321239607
44939,1576,110,1021,0.05778944791828924,0.2848385564126312,0.035068980863373386,0.022719181130396084,1.5420743639921721
118316,3823,294,404,0.03572635991750904,-0.9469773789167564,0.03231150215100113,0.0034145558119289703,9.439506172839506
2244971,101831,12677,11863,0.05064386132382111,0.1715511625469266,0.04535958577657093,0.005284252988455981,8.583192852326366
2844271,60500,3667,8122,0.024126393019511853,0.8804604828499152,0.021270820793510607,0.002855563743551953,7.447987196848455
99019,2404,40,135,0.025641543542148478,0.1509483557517579,0.024277923651787516,0.0013633609371844072,17.676470588235293
3591699,212004,3528,20418,0.06471087916888359,-0.22366014758695618,0.059026087924938055,0.005684773227162625,10.382682795435624
1137392,26180,992,1055,0.023945130614599013,0.28657643688470635,0.023017549782704833,0.0009275597792495646,24.791666666666668
147193,5405,151,395,0.039404047746835785,-0.08349421901696674,0.03672024674918815,0.0026835332961941383,13.6489898989899
482334,55001,184,3027,0.12030667545725576,0.09123357863186987,0.11403070480060538,0.006275721231094571,18.164134742404226
269509,10801,158,653,0.042499508365212296,0.8829296175530503,0.04007643501168788,0.002422915661756521,16.515290519877677
3741812,314872,2647,12114,0.08738707342859556,-0.2277947243984515,0.08414958203416366,0.00323746804022542,25.99026000825423
1185773,45513,1378,4794,0.042425489532988185,0.9223811276478284,0.03838252483188196,0.004042928922374752,9.491762252346193
178313,9072,98,656,0.05455575308586587,0.8107012839121275,0.05087654362529022,0.003678903507296118,13.808219178082192
2185367,96850,1130,8216,0.048077050673868506,-0.6084177304214071,0.04431747879533333,0.0037595498790135118,11.786540099793111
366814,4099,172,449,0.012398654358884884,-0.8612773982496691,0.011174570287474612,0.0012240502705723594,9.108888888888888
797436,29425,585,1497,0.03877677957854925,-0.7984439972451467,0.03689946666633226,0.0018772642854545248,19.642857142857142
1646057,53901,1566,5963,0.03636812090954323,-0.9635563486969005,0.03274550471490069,0.003622594100572398,9.037726358148893
271685,3330,854,0,0.012256841562839318,-0.8111140784881432,0.012256796448841678,0.0,3330.0
3505996,5934,3400,5162,0.003164863850386595,0.3660135468327137,0.0016925285446621888,0.0014723344030243039,1.1493317838466008
194946,9278,137,2803,0.061971007355883165,-0.857622703079542,0.04759242255587416,0.01437826691357138,3.3088445078459343
392482,5659,2432,1311,0.017758776198653695,-0.3620487394124774,0.014418458888665242,0.003340272062739023,4.313262195121951
1882868,88072,1219,6083,0.0500061608142472,0.6897506219389091,0.04677542622455413,0.003230708031201321,14.476002629848784
226317,11702,125,471,0.053787386718629177,-0.9534561285283483,0.05170600659249375,0.0020811424632596613,24.79237288135593
232083,14766,408,1107,0.06839363503574153,0.6289369651778716,0.06362351562365351,0.004769824718636356,13.326714801444043
144694,1012,588,288,0.008984477587183988,-0.43629045045320014,0.006994021908151629,0.0019903935865095545,3.5017301038062283
908489,12261,339,1600,0.015257201793307348,-0.7636703447566875,0.013496020869794935,0.0017611641294895926,7.658338538413491
180606,2400,159,239,0.014611917655005925,0.3934743307283013,0.013288521485878177,0.0013233152646353686,10.0
308352,15765,399,984,0.054317792652552925,0.257885693559768,0.05112646869010517,0.003191147807869552,16.00507614213198
193832,1351,25,128,0.007630319039167939,0.7549440270541059,0.006969917403125371,0.0006603622706143949,10.472868217054264
41251,1561,29,96,0.0401687231824683,0.47014208760777154,0.03784058954717347,0.0023271598952778047,16.09278350515464
524911,7822,185,403,0.01566932298999259,0.6069618607696972,0.014901545401895937,0.0007677477367634956,19.361386138613863
467804,19962,268,953,0.04470889517832254,-0.43593085485738703,0.04267162599801199,0.002037173608661729,20.92452830188679
77302,3756,123,222,0.05146050554966236,-0.6451209124405544,0.04858802375069531,0.0028718161002807135,16.84304932735426
304700,12347,577,756,0.04300295372497539,0.5012295032817167,0.04052169175683703,0.002481120836492168,16.310435931307794
1440724,36686,6598,9637,0.03215258439506803,0.613669478534528,0.025463568689375143,0.006688993388745249,3.8063913675036316
878560,12961,1468,1788,0.016787698051356766,0.9810102840013466,0.014752532834942593,0.0020351461082383578,7.2448295136948015
155533,4621,233,451,0.03261044279992027,-0.17476464617714704,0.029710545604176578,0.002899687528128898,10.223451327433628
161231,7803,169,1479,0.05756957408935006,-0.25596382841443366,0.04839610002977077,0.009173116999106877,5.272297297297297
379918,4472,4507,2066,0.017208976673913846,0.5528259214839937,0.011770930119314906,0.005438001258162924,2.1635220125786163
90454,211,65,59,0.0029849426227695846,-0.3183929194939643,0.0023326515947156043,0.0006522580288541264,3.5166666666666666
157037,7800,96,326,0.05174576692117144,0.8615146512071294,0.049669506743590726,0.002075930666462894,23.853211009174313
895507,38734,550,1270,0.04467190094549792,0.7168255036860236,0.043253661608829846,0.001418189452243866,30.475216365066878
134372,7979,80,310,0.06168695859256393,-0.1420119452499633,0.0593794884388977,0.0023070110810951604,25.655948553054664
55901,477,132,105,0.010411262768107905,0.5017421355829947,0.008532789524525061,0.0018782870022539444,4.5
207678,10372,69,554,0.052610290931153034,0.5090857481693647,0.04994245927609436,0.0026675783300189235,18.688288288288287
3979891,151850,2378,8079,0.04018426635302324,-0.7937522623281348,0.038154301674517804,0.002029954581682116,18.793316831683168
387902,24442,414,1346,0.06648070904506809,0.8051058133591333,0.06301059801032732,0.003469939649860919,18.14550853749072
1803724,57470,5261,7483,0.03601049828022469,0.01050474489571429,0.0318618414669642,0.004148636848743573,7.679048637092464
3621389,141681,1289,8127,0.041367552615860934,0.6529149322154832,0.039123375278553266,0.002244165914193169,17.43122539370079
1012513,20036,6510,5153,0.024877705273907594,-0.3599007979387765,0.01978836835836344,0.005089312345310781,3.887466045789678
224426,17784,225,2762,0.09154910750091344,0.791046456992401,0.07924180245692364,0.01230689712022172,6.436482084690554
1147169,31832,1902,1498,0.029054132390258103,-0.22159664253167377,0.02774828490982156,0.0013058221536476722,21.23549032688459
1362421,8970,4131,3857,0.009414857815609126,-0.9783246970394033,0.006583863149596821,0.002830987755629313,2.3250388802488335
593969,24672,735,5173,0.05024673004820117,0.8107639528385273,0.04153745138643366,0.008709194067040424,4.768457672980286
2916453,93039,1765,6493,0.03412775724484502,-0.8174266464277329,0.03190141178293914,0.0022263337601073083,14.326917154296273
533940,12633,597,1828,0.027083567442034686,-0.36137272481917027,0.023659917481519493,0.0034235992366197766,6.907053034445052
1559003,29898,884,1838,0.02035659969865356,0.9001239341016098,0.019177628793768327,0.00117895784744619,16.257748776508972
2900560,37329,34908,10768,0.016581970378133876,0.9012142938751122,0.012869579367577513,0.003712385293741452,3.4663385643978084
760341,13283,317,433,0.01803927448342257,0.14687577624657222,0.017469770182365302,0.0005694805758461324,30.60599078341014
1961066,142740,773,8471,0.0771065328754871,0.26367442433959853,0.07278690631171704,0.004319587245106873,16.848441926345608
1258937,114661,2509,11298,0.10005186915628025,-0.10310895604336046,0.0910775590219693,0.008974230661081006,10.147889193733958
133212,6260,202,528,0.05095637029697024,-0.41357845660387094,0.04699241065061218,0.003963577128358343,11.833648393194707
235655,2665,109,336,0.012734718126074135,-0.3426709092601681,0.011308856977967885,0.0014258071086668703,7.908011869436201
208117,21334,255,1229,0.10841497811327282,0.34503691215407684,0.10250915346101731,0.005905303721926984,17.34471544715447
229515,9435,90,759,0.044415397686425724,0.50474905887536,0.04110824517680685,0.003306958991965702,12.414473684210526
1496471,43974,2045,9442,0.03569464426641077,0.5831580874516971,0.0293851137876285,0.006309506626251611,4.656782802075612
211596,3802,78,232,0.019064632601750505,0.5792362855891078,0.01796811864062345,0.0010964238623420938,16.317596566523605
2223948,76806,1169,4176,0.03641362118179022,-0.8175877939026193,0.034535863906951104,0.0018777409014325418,18.387838161359827
5531707,72727,3362,14816,0.015825675510290044,-0.01115939059483706,0.013147295555007604,0.0026783770943802528,4.908348518593508
623803,17286,511,6126,0.037531079523503416,-0.8848824799667114,0.027710627055934235,0.009820392302710467,2.821282846417496
1610930,85208,916,5001,0.055998088060933746,0.09905776464747107,0.052893637281795435,0.0031044160178182677,17.034786085565774
42571,3557,147,693,0.09983321979751474,-0.11693899725324597,0.08355256976416424,0.016278304989194775,5.1253602305475505
507753,35595,483,2176,0.07438853143162127,0.7754083655165995,0.07010284507852228,0.0042855398480366475,16.35048231511254
237107,2207,138,261,0.010408802776805408,-0.2981699748958426,0.00930799466909594,0.001100764208715016,8.423664122137405
1825705,77531,4156,12025,0.04905283164585735,-0.7658659671447883,0.04246631166244729,0.006586493115539961,6.44694827872942
1251180,32186,455,4166,0.029054172860819388,-0.7140166358943283,0.02572449549665476,0.0033296541427659146,7.724022078233741
79863,259,131,47,0.0038315615491529243,0.5230212634349445,0.0032430131223079237,0.0005885004507663027,5.395833333333333
50934,2793,104,295,0.0606274786979228,0.23643612663252211,0.05483459310886424,0.005791695297928732,9.43581081081081
21740,979,5,93,0.04931002759889604,-0.7977546477544195,0.045030127409042824,0.004277632123637367,10.414893617021276
574778,7517,154,515,0.013974090866386674,-0.8317863877700051,0.013078070006037104,0.0008959965482385404,14.567829457364342
153220,660,320,479,0.007433755384414567,0.40193826291824,0.00430750354063738,0.003126203327220159,1.375
845763,17929,502,2325,0.023947607071957512,-0.854473987271613,0.021198584948046974,0.0027489938091477054,7.708082545141875
42769,175,117,100,0.006429890808763356,0.6437201185807124,0.004091653027823241,0.002338087444470423,1.7326732673267327
177648,6932,786,697,0.04294447446636044,0.4124844543129924,0.03902076566713013,0.00392346706145264,9.931232091690545
225337,9576,587,2282,0.05262340405703458,-0.8373024387162005,0.04249616132210279,0.010127009203951397,4.194480946123521
17901,2325,50,429,0.15384615384615385,-0.8303245718296162,0.12987375712210927,0.023963802927047258,5.406976744186046
290124,23472,483,2308,0.08885855703078684,0.9732791570023509,0.08090305902628178,0.007955191727703577,10.1654395842356
15232,84,11,20,0.006827731092436975,-0.25145840848775936,0.005514343858727762,0.0013129390139828005,4.0
1291560,152975,650,8490,0.1250154851497414,-0.25871570586621817,0.11844194737995341,0.006573440975687559,18.016134730891533
28895,309,81,76,0.01332410451635231,0.6255991345150052,0.010693521594684386,0.002630121816168328,4.012987012987013
520049,28187,452,1607,0.05729075529421266,0.8944971547677174,0.054200557638688585,0.0030900874915873473,17.529228855721392
10838,7,42,10,0.001568555083963831,0.9720021276457418,0.000645816034689547,0.0009225943352707814,0.6363636363636364
281868,1546,245,885,0.008624604424766202,0.5067563705178832,0.00548481741518223,0.0031397564116664124,1.744920993227991
2325233,91111,7543,21450,0.04840848207469961,-0.24748082893816847,0.039183583243664936,0.009224878012277475,4.247401053563936
196434,6305,88,762,0.03597646028691571,-0.8329985666026625,0.03209713136660982,0.003879145773411052,8.26343381389253
936075,21642,1202,2877,0.02619341398926368,0.5542938318548736,0.023119917613527108,0.0030734683935919735,7.519805420430854
52607,3835,32,351,0.07957115973159465,0.1168084994716101,0.07289765815085159,0.00667198905109489,10.894886363636363
91701,5930,70,743,0.07276910829761944,-0.15155598150604743,0.06466598329371225,0.008102331464962597,7.970430107526882
17129,455,18,101,0.03245957148695195,0.812708770189472,0.026561587857559837,0.005896088733216579,4.46078431372549
5086221,137819,10468,18395,0.030713175852956447,-0.7776050353876973,0.027096536486217078,0.0036166333282345916,7.491791693846489
860406,20489,2507,3083,0.0273963686910598,-0.0147497914182817,0.02381314889348878,0.0035831879563973795,6.643644617380026
2394,19,0,2,0.008771929824561403,-0.9772927104651619,0.007933194154488519,0.0008350730688935282,6.333333333333333
153583,6989,92,845,0.051008249610959545,-0.06267871601174746,0.04550604229607251,0.005501875195332847,8.261229314420804
587752,11891,1777,6920,0.03200499530414188,-0.8873934486363253,0.020231287632730074,0.011773653218273663,1.7181043201849444
128892,1935,68,288,0.01724699748626757,-0.7623641674638562,0.015012452189025005,0.0022344114885990704,6.695501730103806
98396,93,19,46,0.0014126590511809422,-0.7649475064457902,0.0009451507667916705,0.0004674939276603962,1.9787234042553192
90641,2349,409,1246,0.03966196312926821,0.29842060423212713,0.0259151386774343,0.013746386884667151,1.8837209302325582
62185,4369,82,867,0.08420036986411514,0.4920897585308466,0.07025697102241663,0.013942044833242209,5.033410138248848
30576,1741,27,283,0.06619570905285191,0.16673753019431925,0.05693822153906531,0.009255322628119175,6.130281690140845
33887,1350,41,69,0.04187446513412223,0.9243450969490838,0.039837110481586405,0.0020361189801699716,19.285714285714285
12494,252,3,91,0.0274531775252121,-0.2502588409525919,0.020168067226890758,0.007282913165266107,2.739130434782609
338317,11251,120,680,0.03526574189295838,-0.42857582743627853,0.03325569434673887,0.002009943307775525,16.52129221732746
232532,11933,231,607,0.05392806151411419,0.7371982563789206,0.05131744741606568,0.002610382182313908,19.626644736842106
100472,5140,40,560,0.056732223903177004,-0.5528083229610947,0.05115802255332278,0.00557363669841649,9.162210338680927
2814427,194199,3757,12409,0.07341032473039805,0.9264450788812226,0.06900123222196482,0.004409066424865017,15.648589846897663
414929,8895,636,2594,0.02768907451636304,-0.9756910506203673,0.021437350878461426,0.006251656905984142,3.4277456647398843
827546,15887,1299,3460,0.023378760818129746,0.9397576534152781,0.019197701157759015,0.004181031409696368,4.590291823172493
440163,17988,211,5752,0.05393456514972862,-0.9136801760988478,0.040866586090638944,0.01306785652620387,3.1267164957413525
141129,8451,239,349,0.062354299966697134,0.7822862273961422,0.05988096081626869,0.002472897328704032,24.145714285714284
34221,1445,593,903,0.0686128400689635,0.055402218172599715,0.04222430015779323,0.026386534977499855,1.5984513274336283
4576001,172379,6952,9440,0.03973316439397631,0.9859295922386007,0.03767021954972922,0.0020629361613041255,18.258553119372948
282854,12958,664,1060,0.049559136515658256,-0.8524068705292023,0.04581145816761238,0.0037475031376500326,12.213006597549482
30341,730,22,34,0.025180448897531394,0.10770856880264157,0.024059060048777274,0.0011205589611759277,20.857142857142858
207712,5447,143,1191,0.03195771067632106,0.9386050712381979,0.02622368364040768,0.0057338731807831,4.569630872483222
135459,9381,29,403,0.07222849718364967,0.046195688340297636,0.06925291598996014,0.0029750479846449135,23.22029702970297
214305,4064,56,430,0.020970112689857913,0.25879727627052507,0.01896353811839146,0.0020064767202038207,9.429234338747099
31910,1699,13,142,0.05769351300532748,0.39149737796923434,0.05324182883645138,0.004449876218231958,11.881118881118882
265822,9045,346,4701,0.0517112955285868,-0.09091787046445354,0.03402640102624679,0.017684699969528594,1.9236495108464484
11769,127,13,0,0.010791061262639137,0.2551161601681269,0.010790144435004248,0.0,127.0
2584165,147110,2305,19313,0.06440107346086647,0.16862862384620048,0.05692745744661914,0.007473591092832271,7.616754685720203
175760,15482,138,2164,0.10039827036868457,0.802316020981978,0.0880855252302843,0.012312173917990908,7.151039260969977
220189,2338,565,1922,0.01934701551848639,-0.9091072393170843,0.010618102547799628,0.008728825105590626,1.215808632345294
157522,8012,85,286,0.05267835603915644,-0.43807362081553936,0.050862413742755026,0.0018156078794842657,27.916376306620208
84091,2892,95,122,0.03584212341392063,0.9008229681531175,0.034390905199067685,0.0014507919897255386,23.51219512195122
1037561,716,117,223,0.0009050070309119174,0.7805275677818326,0.0006900792434572585,0.00021492691521085005,3.1964285714285716
174568,4934,65,208,0.02945557032216672,-0.08868649442857413,0.02826389565157617,0.0011915059374803087,23.607655502392344
10457,54,4,2,0.0053552644161805486,0.24026519560307347,0.0051635111876075735,0.00019124115509657678,18.0
212992,7049,209,365,0.03480881911057692,-0.44523763403773464,0.03309498434220843,0.0017136713413116863,19.259562841530055
31076,1814,36,523,0.07520272879392458,-0.6237576805524774,0.05837114264568652,0.01682916626443994,3.4618320610687023
1154280,27632,1096,2547,0.026145302699518314,-0.07260319012003569,0.02393871163087671,0.0022065684179155684,10.84458398744113
984836,5855,530,3171,0.009164977722179125,-0.29329554394789437,0.005945146252628607,0.003219822163464614,1.8458385876418664
549044,16946,2438,1626,0.03382606858466717,0.16731222370174414,0.03086450108825324,0.0029615058874955607,10.415488629379226
46545,5320,37,1596,0.1485873885487163,-0.8445307260700303,0.1142955355991922,0.03428866067975766,3.3312460864120226
32347,145,44,245,0.012056759514019848,0.948789615332333,0.004482502782243106,0.007573884011376283,0.5894308943089431
319797,17086,164,1356,0.05766783303157941,0.9724214889592058,0.05342747609428452,0.004240176611486001,12.591009579955784
62620,1170,92,131,0.020776109869051422,0.3963234280394903,0.0186838281087814,0.0020919499848293705,8.863636363636363
